length_url,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,status,url_numeric_domain,url_numeric_path_length,url_numeric_num_subdomains,url_numeric_has_ip,url_numeric_has_special_chars
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
90,4,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3523,4,1,0,0
59,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2555,10,3,1,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7246,1,1,0,0
67,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5611,34,1,0,1
52,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4981,25,1,0,0
33,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,7119,10,2,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4780,1,1,0,0
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7997,1,1,0,0
37,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,7514,7,1,0,0
31,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,4602,10,1,0,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6702,1,1,0,0
26,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1993,0,1,0,0
47,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,7678,15,1,0,0
81,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7357,47,1,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,153,11,1,1,0
36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3261,1,1,1,0
65,3,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1183,36,1,0,1
315,3,1,0,1,6,0,7,0,0,0,5,0,1,0,6,0,0,0,0,0,1,2138,26,0,0,1
41,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1306,15,1,0,0
52,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,1,4383,27,1,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5709,1,1,0,0
126,2,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1483,26,1,0,1
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,4892,1,1,0,0
44,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1839,5,3,1,0
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4526,1,1,0,0
36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6805,1,1,0,0
49,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1113,11,1,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2588,1,1,0,0
64,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,82,13,3,1,0
110,3,0,0,1,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,1,463,15,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7111,1,1,0,0
82,3,0,0,1,1,0,2,0,0,0,5,0,1,0,1,0,0,0,1,0,1,797,18,1,1,0
217,9,0,0,0,0,0,0,8,0,0,4,0,1,0,0,0,0,0,0,0,1,3014,188,0,0,0
27,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6750,4,1,0,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4589,1,1,0,0
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5245,1,1,0,0
107,3,1,1,1,0,0,1,3,0,0,10,0,1,0,0,0,0,0,1,0,1,3651,61,0,0,1
86,3,1,0,0,0,0,0,0,0,1,8,0,1,0,0,0,1,1,0,0,1,6222,60,1,0,1
24,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7890,1,1,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3980,1,1,0,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,241,10,1,1,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5133,1,1,0,0
53,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,4536,31,1,0,0
19,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3948,7,0,0,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2006,1,1,0,0
43,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3539,1,1,0,0
128,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,1,7564,19,4,0,0
25,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4315,1,2,1,0
68,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3395,19,3,0,0
47,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,7409,28,1,0,0
125,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
39,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6465,13,1,0,0
61,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,1,5939,40,2,0,0
43,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5526,23,1,0,0
43,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,765,14,0,0,0
47,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7676,11,1,0,0
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5301,1,1,0,0
147,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,1,6107,116,1,0,0
17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7901,1,1,0,0
132,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1520,24,1,0,0
55,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2856,10,3,0,0
84,3,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1577,63,1,0,1
58,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7658,23,1,0,0
62,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,4024,24,3,1,0
32,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4147,1,2,1,0
40,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4511,1,1,0,0
35,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,358,18,1,0,0
54,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,454,24,0,0,0
71,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,1,4909,40,1,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5920,1,1,0,0
45,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,4518,21,1,0,0
96,3,1,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,0,1,506,34,1,0,1
34,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2950,1,1,0,0
67,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,7700,38,1,0,0
69,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1545,24,1,0,1
54,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1112,31,1,0,1
73,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7429,47,1,0,1
44,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,1315,20,1,0,0
71,3,2,0,1,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,1,1,2256,13,0,0,0
32,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3093,0,1,0,0
122,2,1,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,1,0,1,3346,85,1,0,0
76,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
138,2,2,0,1,0,0,1,2,0,0,7,0,3,0,0,0,0,0,1,0,1,557,95,1,0,1
61,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2457,42,0,0,1
100,3,4,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,1,0,0,0,7796,74,1,0,1
32,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1968,0,1,1,0
19,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,693,6,0,0,0
72,5,4,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,0,0,868,48,3,0,1
52,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,5616,22,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5327,6,1,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3685,1,1,0,0
37,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3228,0,2,1,0
54,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,872,28,0,0,1
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,8117,9,1,0,0
49,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1114,18,1,0,1
50,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2804,19,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,572,6,0,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7262,1,1,0,0
139,5,1,0,1,2,0,3,2,0,0,4,0,1,0,2,0,0,1,1,0,1,7564,19,4,0,0
61,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6305,37,1,0,1
82,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1194,46,1,0,0
39,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,319,13,0,0,1
105,2,1,0,1,0,0,1,2,0,0,6,0,1,0,0,0,0,0,0,0,1,1155,62,1,0,1
82,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1769,55,2,0,0
41,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3235,0,1,0,0
25,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6878,1,1,0,0
56,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6043,27,1,0,1
47,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4024,9,3,1,0
47,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,5389,27,1,0,0
42,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,3926,22,1,0,0
64,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,2,0,1,2836,25,1,1,0
45,3,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5345,16,1,0,0
36,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,6940,8,1,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5931,1,1,0,0
36,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3990,20,0,0,0
44,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7840,16,2,0,0
39,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,629,0,1,1,0
27,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6091,4,1,0,0
22,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2182,1,0,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7467,1,1,0,0
55,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4333,31,1,1,1
22,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1903,0,0,0,0
50,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,1,126,30,2,1,0
64,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,4513,43,1,0,1
62,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,8112,43,1,0,1
75,4,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,1,5249,23,1,0,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,7845,6,1,0,0
43,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,8107,20,1,0,0
169,5,0,0,1,8,0,9,0,0,0,9,0,2,0,0,0,0,1,2,1,1,5733,28,1,0,0
160,3,1,1,1,1,0,4,0,0,0,6,0,1,0,1,0,0,1,1,0,1,5045,57,1,0,1
67,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,181,48,0,1,1
79,2,1,0,0,0,0,0,0,0,4,5,0,1,0,0,0,4,0,0,0,1,494,57,0,0,1
42,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7615,19,1,0,1
46,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1610,25,0,0,0
56,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,32,1,0,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4040,1,1,0,0
124,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,1,7321,20,4,0,0
66,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4836,39,1,0,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3269,9,1,0,0
30,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,2272,8,1,0,1
90,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6151,67,1,0,1
38,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,160,5,1,1,0
36,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6444,6,1,0,0
51,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7977,28,1,0,1
27,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5924,4,1,0,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,6672,1,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6858,1,1,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6062,1,1,0,0
165,6,4,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2,0,1,7041,135,2,0,1
54,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5134,20,1,0,1
72,3,2,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,3746,40,1,0,1
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8226,1,1,1,0
58,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4803,31,1,0,0
60,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1096,26,1,0,0
61,4,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,5723,34,2,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4326,1,1,1,0
49,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6632,29,2,0,1
45,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1176,1,0,0,0
126,4,3,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,0,0,1,8132,105,1,0,1
66,5,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2130,10,1,0,0
68,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3395,19,3,0,0
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6836,1,1,0,0
81,4,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,6386,62,1,1,1
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6144,1,1,0,0
42,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3936,24,1,0,1
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,6783,10,1,0,0
107,2,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3709,81,1,0,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4361,1,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4810,1,1,0,0
17,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1898,1,0,0,0
52,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,5425,22,2,0,0
128,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,1,3701,20,3,0,0
64,3,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,4176,34,1,0,1
54,2,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,5562,31,1,0,1
25,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3033,6,0,0,0
48,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,6787,24,1,0,0
56,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7995,23,1,0,0
84,2,4,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1298,20,0,0,0
80,3,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,1,0,0,1,6180,60,1,0,1
52,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3502,28,1,0,1
18,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,3867,5,0,0,0
71,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,5257,42,1,0,1
47,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,23,1,0,0
105,3,0,0,1,2,0,4,0,0,0,3,0,1,0,2,0,0,0,0,0,1,2167,7,1,0,0
39,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,883,10,1,1,0
36,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2748,15,0,0,1
68,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3395,19,3,0,0
29,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5290,5,1,0,0
118,3,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,4684,89,2,0,1
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2531,1,1,0,0
99,2,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2468,69,1,0,1
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7918,1,1,0,0
48,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1386,15,1,0,0
49,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2554,11,1,1,0
36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5719,1,1,0,0
25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3349,0,1,0,0
47,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7234,24,1,0,0
58,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3705,26,1,0,0
37,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2773,19,1,0,1
25,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3031,1,0,1,0
31,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6499,8,1,0,0
40,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8105,11,1,0,0
62,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5945,41,1,0,1
49,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,467,33,0,0,1
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6172,1,1,0,0
41,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,17,1,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6772,1,1,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7332,1,1,0,0
52,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,4474,29,1,0,1
60,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,4979,28,1,0,1
47,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2047,23,2,0,1
23,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1768,6,0,1,0
36,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1978,0,1,0,0
74,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,6882,54,1,0,1
50,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6161,27,1,0,0
59,4,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2959,20,2,0,1
43,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,2604,23,0,0,0
49,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1425,24,2,0,0
41,2,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,8178,21,0,0,1
46,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,5145,26,2,0,1
42,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2598,14,0,0,0
44,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3859,26,0,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2036,12,0,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5953,1,1,0,0
61,3,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,1,0,0,5028,34,1,0,0
57,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,1,4155,40,0,0,0
36,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,4427,16,1,0,0
56,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2876,10,3,1,0
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7103,1,1,0,0
55,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,5194,17,1,0,1
78,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3224,53,1,0,1
47,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4317,23,1,1,1
41,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,996,12,0,0,0
57,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3502,33,1,0,0
55,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7431,27,1,0,0
56,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,7826,27,1,0,0
39,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8105,10,1,0,0
19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2344,1,1,1,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6938,1,1,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7090,1,1,0,0
42,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,18,1,0,0
35,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3443,10,0,1,0
32,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2746,13,0,0,1
47,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1,7862,23,1,0,0
149,2,4,0,0,0,0,0,0,0,38,4,0,1,0,0,0,0,1,0,0,0,6742,124,1,0,1
121,2,2,0,0,0,0,0,4,0,0,7,0,3,0,0,0,0,0,0,0,1,2480,82,1,0,1
65,2,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,1,0,0,1,4409,43,1,0,1
204,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1541,176,1,0,1
15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2989,1,0,0,0
101,5,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,1,1,0,1,5194,32,1,0,0
