length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,ratio_nullHyperlinks,nb_extCSS,ratio_extRedirection,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,onmouseover,right_clic,empty_title,status
46,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.043478261,0.0,0,0,0,0,0,2,0,0,3,0,14,5,14,14,10,9.666666667,14.0,7.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,46.66666667,0,0,0,0
38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,2,1,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,0,3,0.6,0.0,100.0,0,17.39130435,0,0,0,0
92,15,0,3,0,0,0,0,0,0,6,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.043478261,0.0,0,0,0,0,0,3,0,1,13,3,3,3,10,7,10,5.230769231,5.0,5.272727273,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
360,22,1,4,13,0,1,3,0,6,13,1,4,10,0,4,0,4,0,4,0,0,0,0,1,0.125,0.409090909,0,0,0,0,0,3,0,0,53,6,4,2,18,8,18,5.58490566,5.666666667,5.58,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
47,29,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.063829787,0.103448276,0,0,0,0,0,3,0,0,4,4,11,4,13,13,5,8.25,12.0,4.5,1,0,0,0,0,0,0,0,0.034090909,90.0,10.0,0,6.666666667,0,0,0,1
29,13,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,4,0,2,2,7,7,4,3.75,4.5,3.0,0,0,0,0,0,0,0,4,0.105263158,0.0,0.0,0,50.0,0,0,0,0
81,15,0,2,4,0,0,0,0,0,6,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.160493827,0.0,0,0,0,0,0,2,1,0,16,0,2,1,8,4,8,3.5,3.333333333,3.538461538,0,0,0,0,0,1,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
41,34,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.12195122,0.147058824,0,0,0,0,0,2,0,0,4,4,5,0,10,10,0,6.75,6.75,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
39,31,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,4,0,2,0,9,9,0,6.0,6.0,0.0,1,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,2.649006623,0,0,0,0
83,16,0,3,2,0,0,0,0,0,0,1,3,5,0,1,0,0,0,3,1,0,0,0,1,0.084337349,0.0,0,0,0,0,0,3,1,0,11,5,3,3,8,8,8,5.6363636360000005,5.5,5.666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,4,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,2,0.088235294,100.0,0.0,0,8.333333332999999,0,0,0,0
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,4,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,0,4,0.071428571,100.0,0.0,0,68.75,0,0,0,0
42,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.19047619,0.32,0,0,0,0,1,2,0,0,3,1,10,8,11,11,8,9.666666667,10.5,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
34,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,2,0,8,0,14,14,0,11.0,11.0,0.0,0,1,0,0,0,0,0,3,0.505882353,0.0,100.0,0,11.11111111,0,0,0,0
20,13,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,0,1,0,6,6,0,3.5,3.5,0.0,0,0,0,0,0,0,0,0,0.5,84.61538462,15.38461538,0,66.66666667,0,0,0,1
75,34,1,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.306666667,0.0,0,0,0,0,0,2,0,0,5,1,4,32,32,11,32,11.8,6.75,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
42,34,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.095238095,0.117647059,0,0,0,0,0,2,1,0,3,3,6,0,16,16,0,9.333333333,9.333333333,0.0,0,0,0,0,0,0,0,1,0.285714286,100.0,0.0,0,0.0,0,0,0,1
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,1.142857143,81.08108108,18.91891892,0,71.42857143,0,0,0,0
33,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.212121212,0.214285714,0,0,0,0,1,2,0,0,3,1,3,10,10,5,10,6.0,4.0,10.0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
82,18,1,2,4,0,1,1,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0.268292683,0.0,0,1,0,0,0,2,0,0,10,0,6,1,12,7,12,5.7,6.5,5.5,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0.0,0,0,0,1
60,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,6,3,3,6,10,10,10,7.333333333,6.5,7.75,0,0,0,0,0,0,0,0,0.166666667,0.0,100.0,0,68.75,0,0,0,0
55,37,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.109090909,0.162162162,0,0,0,0,0,3,0,1,8,2,1,4,7,7,5,4.625,4.666666667,4.5,0,0,0,0,0,0,0,0,0.625,80.0,20.0,0,25.0,0,0,0,1
55,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,7,5,3,3,10,7,10,5.571428571,5.0,5.8,0,0,0,0,0,0,0,0,0.3125,100.0,0.0,0,12.5,0,0,0,0
25,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,1,1,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,0,1,0.4,0.0,100.0,0,0.0,0,0,0,1
52,14,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,5,0,10,4,10,10,8,7.0,10.0,6.25,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,90.90909091,0,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.034482759,0.045454545,0,0,0,0,0,2,0,1,2,1,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,0,0,0.230769231,0.0,0.0,0,14.28571429,0,0,0,1
41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,2,0,8,0,19,19,0,13.5,13.5,0.0,0,1,0,0,0,0,0,0,0.230769231,0.0,0.0,0,14.28571429,0,0,0,1
46,38,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.130434783,0.1578947369999999,0,0,0,0,0,3,0,1,6,1,1,0,8,8,0,4.833333333,4.833333333,0.0,0,0,0,0,0,0,0,1,0.176470588,20.0,80.0,0,25.0,0,0,0,1
51,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,6,0,2,4,9,9,8,5.666666667,5.5,5.75,0,1,0,0,0,0,0,0,0.4,100.0,0.0,0,58.33333333,0,0,0,0
44,17,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,5,3,3,4,7,6,7,5.0,4.5,5.333333333,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,66.66666667,0,0,0,1
23,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,2,0,7,7,0,4.5,4.5,0.0,0,0,0,0,0,0,0,0,0.044444444,29.05982906,70.94017094,0,90.90909091,0,0,0,1
28,8,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,3,0,3,4,7,3,7,4.666666667,3.0,5.5,0,0,0,0,1,0,0,1,0.0,100.0,0.0,0,0.0,0,0,0,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,1,8,0,11,11,0,9.5,9.5,0.0,0,0,0,0,0,0,0,2,0.0,0.0,100.0,0,100.0,0,0,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,1,0.064516129,0.0,0.0,0,7.692307692000001,0,0,0,0
236,15,1,2,1,0,1,2,0,3,1,0,0,9,0,1,0,2,0,0,0,0,0,0,1,0.372881356,0.0,0,0,0,0,0,2,1,0,17,23,11,2,64,11,64,12.29411765,11.0,12.375,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
56,16,0,2,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.107142857,0.0,0,0,0,0,0,2,0,0,8,3,3,2,8,8,7,4.625,5.5,4.333333333,0,0,0,0,0,0,0,0,0.096774194,100.0,0.0,0,24.3902439,0,0,0,0
17,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,66.66666667,0,0,0,0
41,32,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.024390244,0.03125,0,0,0,0,0,2,1,0,3,1,7,0,11,11,0,8.666666667000001,8.666666667000001,0.0,0,0,0,0,0,0,0,0,1.0,100.0,0.0,0,100.0,0,0,0,1
35,26,0,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0.038461538,0,0,0,0,0,1,0,0,4,0,1,0,10,10,0,4.75,4.75,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
21,14,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,1,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,0,2,0.307692308,100.0,0.0,0,68.42105263,0,0,0,0
61,18,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.081967213,0.0,0,0,0,0,0,2,0,0,6,4,3,5,10,10,10,7.333333333,6.5,7.75,0,0,0,0,0,0,0,1,0.173913043,93.05555556,6.944444444,0,23.07692308,0,0,0,0
37,16,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,3,1,12,4,12,12,7,7.666666667,12.0,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
121,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.223140496,0.0,0,0,0,1,0,3,0,0,12,8,3,2,17,13,17,7.916666667,7.6,8.142857142999999,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
34,26,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,4,1,2,0,8,8,0,4.75,4.75,0.0,0,0,1,0,0,0,0,2,0.181818182,0.0,100.0,0,100.0,0,0,0,1
37,22,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,3,3,5,14,14,5,7.333333333,8.5,5.0,0,0,0,0,0,0,0,0,0.285714286,0.0,100.0,0,44.44444444,0,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0.0,66.66666667,33.33333333,0,0.0,0,0,0,0
33,13,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,4,0,2,4,6,6,6,4.5,4.0,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
57,14,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,6,4,3,3,14,6,14,6.833333333,4.5,8.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,66.66666667,0,0,0,0
32,11,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,3,0,4,4,7,4,7,5.0,4.0,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
238,14,0,15,2,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,1,5,0,1,1,0.012605042,0.0,0,0,0,0,0,3,1,1,37,8,1,1,12,5,12,5.135135135,3.0,5.323529412,2,0,0,0,0,0,0,0,0.25,100.0,0.0,0,50.0,0,0,0,1
50,21,0,5,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,7,4,3,2,10,10,5,4.1428571430000005,6.5,3.2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,54.54545455,0,0,0,1
128,21,0,5,1,1,1,0,0,1,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,16,6,3,2,21,14,21,6.4375,8.5,6.142857143,4,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,1
71,27,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,6,3,3,5,16,16,9,8.333333332999999,9.5,7.75,0,0,0,0,0,0,0,4,0.0,33.33333333,66.66666667,0,98.88888889,0,0,0,0
38,30,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.026315789,0.033333333,0,0,0,1,0,3,0,0,4,1,3,0,9,9,0,5.75,5.75,0.0,0,0,0,0,0,2,0,0,0.1363636359999999,0.0,0.0,0,4.545454545,0,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,0,2,0.0080645159999999,0.0,100.0,0,42.85714286,0,0,0,0
36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,0,3,0,10,10,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
55,18,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.145454545,0.0,0,0,0,0,0,2,0,0,9,3,3,2,10,10,6,4.0,6.5,3.285714286,0,0,0,0,0,0,0,2,0.318965517,7.317073171,92.68292683,0,13.58024691,0,0,0,0
45,22,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,2,0,18,14,18,18,14,16.0,18.0,14.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,50.0,0,0,0,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0,62.5,0,0,0,0
27,11,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.074074074,0.0,0,0,0,0,0,1,1,0,4,0,3,3,3,3,3,3.0,3.0,3.0,0,0,0,0,0,0,0,3,0.117647059,0.0,100.0,0,71.42857143,0,0,0,1
49,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,6,3,3,5,6,6,6,5.333333333,4.5,5.75,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,69.23076923,0,0,0,0
36,28,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,0,8,8,0,5.25,5.25,0.0,0,0,0,0,0,0,0,1,0.205128205,0.0,100.0,0,3.333333333,0,0,0,0
126,18,0,3,1,0,1,0,0,1,1,0,0,13,0,1,0,0,0,0,0,1,0,0,1,0.047619048,0.0,0,0,0,0,0,3,1,0,17,1,4,2,12,7,12,5.647058824,5.5,5.666666667,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,7,0.0,100.0,0.0,0,100.0,0,0,0,0
87,17,0,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.022988506,0.117647059,0,0,0,0,0,2,1,0,9,5,3,2,18,9,18,7.444444444,6.0,7.857142857,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
145,9,0,2,2,0,1,6,0,7,1,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0.096551724,0.0,0,0,0,0,0,2,1,0,21,3,6,1,13,6,13,5.380952381,6.0,5.35,2,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,2,11,0,14,14,0,12.5,12.5,0.0,1,0,0,0,0,2,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
42,18,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,5,3,3,4,10,10,6,5.4,6.5,4.666666667,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,2,0,3,3,0,2.5,2.5,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
47,11,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,5,4,3,7,9,3,9,6.2,3.0,8.333333332999999,0,1,0,0,0,0,0,0,0.307692308,0.0,0.0,0,18.75,0,0,0,0
89,23,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.056179775,0.0,0,0,0,0,0,2,1,0,11,7,3,2,15,15,8,6.0,9.0,5.333333333,0,0,0,0,0,0,0,0,0.2,0.0,100.0,0,100.0,0,0,0,0
64,36,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,7,5,3,4,10,9,10,6.714285714,7.25,6.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
89,21,0,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.011235955,0.0,0,0,0,0,0,3,1,0,11,3,3,2,13,13,13,6.181818182000001,8.0,5.777777778,4,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
60,21,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,6,4,3,2,10,10,9,6.5,6.5,6.5,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,63.63636364,0,0,0,1
42,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0.0,0,0,0,0,0,3,0,0,6,1,2,3,8,8,6,4.5,5.0,4.25,0,0,0,0,0,0,0,0,0.517241379,83.33333333,16.66666667,0,73.13432836,0,0,0,0
52,15,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.115384615,0.0,0,0,0,0,0,2,1,1,6,5,3,2,10,7,10,5.833333333,5.0,6.25,0,1,0,0,0,0,0,2,0.185185185,100.0,0.0,0,16.66666667,0,0,0,0
132,13,0,1,2,0,1,1,0,2,2,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0.037878788,0.0,0,0,0,0,0,1,1,0,17,9,10,2,10,10,10,6.117647058999999,10.0,5.875,3,0,0,0,0,0,0,1,0.0,100.0,0.0,0,100.0,0,0,0,1
122,13,0,3,0,0,0,0,0,0,12,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.06557377,0.0,0,0,0,0,0,3,0,0,21,3,3,2,8,5,8,4.333333333,4.0,4.3684210530000005,0,0,0,0,0,0,0,0,0.277777778,60.0,40.0,0,18.75,0,0,0,0
74,39,0,3,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.081081081,0.0,0,0,0,0,0,3,1,0,8,4,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
28,14,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.392857143,0.7857142859999999,0,0,1,1,1,3,0,0,9,0,2,2,5,3,5,3.0,2.75,3.2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
81,22,0,4,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0493827159999999,0.0,0,0,0,0,0,3,0,0,10,3,3,1,15,15,14,6.1,9.0,5.375,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,3,1,2,0,5,5,0,3.666666667,3.666666667,0.0,1,0,0,0,1,2,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
110,22,0,4,5,1,0,0,0,0,0,0,1,7,0,1,0,0,0,1,1,0,0,0,0,0.118181818,0.0,0,0,0,0,0,3,1,0,11,3,3,2,14,14,14,7.545454545,8.5,7.333333333,2,0,0,0,0,2,0,0,2.0,97.05882353,2.9411764710000003,0,100.0,0,0,0,1
71,20,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,9,0,7,3,8,8,8,5.777777778,7.5,5.285714286,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,9,0,11,11,0,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0.2,100.0,0.0,0,0.0,0,0,0,0
48,21,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,5,0,6,3,10,10,10,6.6,8.0,5.666666667,0,0,0,0,0,0,0,2,0.04,20.0,80.0,0,79.16666667,0,0,0,0
45,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.022222222,0.0,0,0,0,0,0,2,0,0,5,3,3,3,10,10,8,5.6,6.5,5.0,1,0,0,0,0,0,0,0,0.333333333,0.0,0.0,0,0.0,0,0,0,0
58,19,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,7,3,3,1,11,11,8,5.714285714,7.0,5.2,0,0,0,0,0,0,0,1,0.0,100.0,0.0,0,66.66666667,0,0,0,0
118,13,0,3,2,0,1,0,0,1,0,0,5,7,0,1,0,0,0,0,0,1,0,1,0,0.050847458,0.0,0,0,0,0,0,3,1,0,16,4,3,2,11,5,11,5.625,4.0,5.857142857,0,0,0,1,0,0,0,2,0.058823529,0.0,0.0,0,0.0,0,0,0,1
